datetime,subtraction,additive_terms,actual_value
2016-07-03 22:00:00,244.55172305089226,39.24827694910775,283.8
2016-07-03 23:00:00,567.7673068046981,38.23269319530181,606.0
2016-07-04 00:00:00,277.8977467786541,28.10225322134592,306.0
2016-07-04 01:00:00,300.3804629870958,17.419537012904165,317.8
2016-07-04 02:00:00,285.81679256065166,14.983207439348336,300.8
2016-07-04 03:00:00,272.1076175928688,22.192382407131245,294.3
2016-07-04 04:00:00,270.02556305246844,31.97443694753153,302.0
2016-07-04 05:00:00,273.01246711835796,36.48753288164205,309.5
2016-07-04 06:00:00,258.1969470548589,36.603052945141066,294.8
2016-07-04 07:00:00,248.81232880442008,43.18767119557992,292.0
2016-07-04 08:00:00,229.99995543508402,67.30004456491598,297.3
2016-07-04 09:00:00,240.6306921965318,107.36930780346817,348.0
2016-07-04 10:00:00,275.72323098050094,145.57676901949904,421.3
2016-07-04 11:00:00,315.1464719922574,158.35352800774265,473.5
2016-07-04 12:00:00,324.6181793246394,133.3818206753606,458.0
2016-07-04 13:00:00,365.03358838080464,79.26641161919535,444.3
2016-07-04 14:00:00,269.49542385693184,20.004576143068167,289.5
2016-07-04 15:00:00,185.16450317316094,-20.86450317316094,164.3
2016-07-04 16:00:00,197.85350259607984,-33.55350259607983,164.3
2016-07-04 17:00:00,185.74423572122183,-23.444235721221812,162.3
2016-07-04 18:00:00,166.83246957698105,-2.332469576981062,164.5
2016-07-04 19:00:00,149.9030748251914,20.89692517480862,170.8
2016-07-04 20:00:00,208.47418994996906,42.52581005003094,251.0
2016-07-04 21:00:00,224.14050330683227,60.159496693167746,284.3
2016-07-04 22:00:00,242.27540735744049,69.72459264255951,312.0
2016-07-04 23:00:00,241.9492060349853,67.85079396501469,309.8
2016-07-05 00:00:00,250.51693207817885,56.78306792182116,307.3
2016-07-05 01:00:00,258.2101235010017,45.08987649899832,303.3
2016-07-05 02:00:00,256.723895459558,41.57610454044203,298.3
2016-07-05 03:00:00,242.85260977245383,47.647390227546175,290.5
2016-07-05 04:00:00,231.5621166452952,56.237883354704834,287.8
2016-07-05 05:00:00,238.78727059181915,59.512729408180846,298.3
2016-07-05 06:00:00,226.14954332705014,58.350456672949846,284.5
2016-07-05 07:00:00,213.37500144937607,63.624998550623936,277.0
2016-07-05 08:00:00,201.8976636555885,86.40233634441151,288.3
2016-07-05 09:00:00,255.68105485602456,125.11894514397547,380.8
2016-07-05 10:00:00,298.83655962767506,161.96344037232495,460.8
2016-07-05 11:00:00,332.9258523745434,173.3741476254566,506.3
2016-07-05 12:00:00,307.9596005602922,147.04039943970784,455.0
2016-07-05 13:00:00,284.9261185383968,91.57388146160322,376.5
2016-07-05 14:00:00,165.02143034501992,30.978569654980074,196.0
2016-07-05 15:00:00,167.99991602961407,-11.199916029614062,156.8
2016-07-05 16:00:00,180.4681183580484,-25.1681183580484,155.3
2016-07-05 17:00:00,170.6020593194424,-16.30205931944237,154.3
2016-07-05 18:00:00,149.39209138787953,3.6079086121204584,153.0
2016-07-05 19:00:00,136.61807974151463,25.681920258485373,162.3
2016-07-05 20:00:00,191.293595121855,46.206404878145015,237.5
2016-07-05 21:00:00,204.20922099244723,62.79077900755276,267.0
2016-07-05 22:00:00,219.13472914935247,71.36527085064753,290.5
2016-07-05 23:00:00,222.93730462522677,68.56269537477323,291.5
2016-07-06 00:00:00,234.16937658868488,56.63062341131513,290.8
2016-07-06 01:00:00,247.16040434722353,44.13959565277647,291.3
2016-07-06 02:00:00,250.40395472381323,39.8960452761868,290.3
2016-07-06 03:00:00,244.49337301599635,45.30662698400366,289.8
2016-07-06 04:00:00,231.49402217098645,53.30597782901356,284.8
2016-07-06 05:00:00,234.7407922229868,56.05920777701319,290.8
2016-07-06 06:00:00,230.3557028913614,54.44429710863861,284.8
2016-07-06 07:00:00,223.96586727726924,59.334132722730786,283.3
