ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-08 00:00:00,1.3852787685099999,1.0318748231398547,1.7196876230593965,1.3852787685099999,1.3852787685099999,-0.009589644749705922,-0.009589644749705922,-0.009589644749705922,0.00038780290078140457,0.00038780290078140457,0.00038780290078140457,-0.009977447650487324,-0.009977447650487324,-0.009977447650487324,0.0,0.0,0.0,1.375689123760294
2019-01-08 01:00:00,1.385233257806468,1.0691731553406776,1.7399395371407764,1.385233257806468,1.385233257806468,0.008618679275267093,0.008618679275267093,0.008618679275267093,0.019034308314721648,0.019034308314721648,0.019034308314721648,-0.010415629039454553,-0.010415629039454553,-0.010415629039454553,0.0,0.0,0.0,1.3938519370817353
2019-01-08 02:00:00,1.3851877471029364,1.0848303694789854,1.7543645095524008,1.3851877471029364,1.3851877471029364,0.031114866582164346,0.031114866582164346,0.031114866582164346,0.04189465580135863,0.04189465580135863,0.04189465580135863,-0.01077978921919429,-0.01077978921919429,-0.01077978921919429,0.0,0.0,0.0,1.4163026136851007
2019-01-08 03:00:00,1.3851422363994046,1.0797648524182648,1.7709147705376151,1.3851422363994046,1.3851422363994046,0.04729854151681159,0.04729854151681159,0.04729854151681159,0.058365235520312336,0.058365235520312336,0.058365235520312336,-0.011066694003500748,-0.011066694003500748,-0.011066694003500748,0.0,0.0,0.0,1.4324407779162163
2019-01-08 04:00:00,1.3850967256958728,1.100326272733656,1.7564949424889287,1.3850967256958728,1.3850967256958728,0.053878277158466076,0.053878277158466076,0.053878277158466076,0.06515243753398373,0.06515243753398373,0.06515243753398373,-0.011274160375517641,-0.011274160375517641,-0.011274160375517641,0.0,0.0,0.0,1.4389750028543389
2019-01-08 05:00:00,1.385051214992341,1.0996257866406014,1.7965953125333938,1.385051214992341,1.385051214992341,0.05679818164139121,0.05679818164139121,0.05679818164139121,0.0681992373858698,0.0681992373858698,0.0681992373858698,-0.011401055744478599,-0.011401055744478599,-0.011401055744478599,0.0,0.0,0.0,1.4418493966337322
2019-01-08 06:00:00,1.3850057042888093,1.1135600498905769,1.7793224565254513,1.3850057042888093,1.3850057042888093,0.062414105410060955,0.062414105410060955,0.062414105410060955,0.07386138857565486,0.07386138857565486,0.07386138857565486,-0.011447283165593913,-0.011447283165593913,-0.011447283165593913,0.0,0.0,0.0,1.4474198096988702
2019-01-08 07:00:00,1.3849601935852776,1.1114977344019794,1.7931108531469422,1.3849601935852776,1.3849601935852776,0.06772597735645977,0.06772597735645977,0.06772597735645977,0.07913973025714516,0.07913973025714516,0.07913973025714516,-0.011413752900685388,-0.011413752900685388,-0.011413752900685388,0.0,0.0,0.0,1.4526861709417374
2019-01-08 08:00:00,1.3849146828817458,1.10029064938861,1.7793212722992406,1.3849146828817458,1.3849146828817458,0.06096528989806549,0.06096528989806549,0.06096528989806549,0.07226763077088207,0.07226763077088207,0.07226763077088207,-0.01130234087281658,-0.01130234087281658,-0.01130234087281658,0.0,0.0,0.0,1.4458799727798113
2019-01-08 09:00:00,1.384869172178214,1.1031454234169844,1.7775849223438551,1.384869172178214,1.384869172178214,0.03325201208876784,0.03325201208876784,0.03325201208876784,0.04436784682465695,0.04436784682465695,0.04436784682465695,-0.011115834735889112,-0.011115834735889112,-0.011115834735889112,0.0,0.0,0.0,1.4181211842669819
2019-01-08 10:00:00,1.3848236614746823,1.0262945520584739,1.702017088545938,1.3848236614746823,1.3848236614746823,-0.009973472911382971,-0.009973472911382971,-0.009973472911382971,0.0008843955272605473,0.0008843955272605473,0.0008843955272605473,-0.010857868438643524,-0.010857868438643524,-0.010857868438643524,0.0,0.0,0.0,1.3748501885632993
2019-01-08 11:00:00,1.3847781507711505,0.9990317983951698,1.676863368150479,1.3847781507711505,1.3847781507711505,-0.0499932129055105,-0.0499932129055105,-0.0499932129055105,-0.039460366598612955,-0.039460366598612955,-0.039460366598612955,-0.010532846306897546,-0.010532846306897546,-0.010532846306897546,0.0,0.0,0.0,1.33478493786564
2019-01-08 12:00:00,1.3847326400676185,0.9583312719310108,1.6630821591424798,1.3847326400676185,1.3847326400676185,-0.06891182057873112,-0.06891182057873112,-0.06891182057873112,-0.05876596277838478,-0.05876596277838478,-0.05876596277838478,-0.010145857800346342,-0.010145857800346342,-0.010145857800346342,0.0,0.0,0.0,1.3158208194888874
2019-01-08 13:00:00,1.384687129364087,0.9972693521171073,1.64077656224412,1.384687129364087,1.384687129364087,-0.0643548005238024,-0.0643548005238024,-0.0643548005238024,-0.05465221630861536,-0.05465221630861536,-0.05465221630861536,-0.009702584215187049,-0.009702584215187049,-0.009702584215187049,0.0,0.0,0.0,1.3203323288402846
2019-01-08 14:00:00,1.3846416186605552,1.0029285985428251,1.6601842885118303,1.3846416186605552,1.3846416186605552,-0.05094009854998454,-0.05094009854998454,-0.05094009854998454,-0.04173089984648097,-0.04173089984648097,-0.04173089984648097,-0.009209198703503582,-0.009209198703503582,-0.009209198703503582,0.0,0.0,0.0,1.3337015201105706
2019-01-08 15:00:00,1.3845961079570235,1.0032008773999543,1.673766321719854,1.3845961079570235,1.3845961079570235,-0.04680059901434617,-0.04680059901434617,-0.04680059901434617,-0.03812833795560997,-0.03812833795560997,-0.03812833795560997,-0.008672261058736199,-0.008672261058736199,-0.008672261058736199,0.0,0.0,0.0,1.3377955089426774
2019-01-08 16:00:00,1.3845505972534917,0.9903755531420138,1.6887331593468633,1.3845505972534917,1.3845505972534917,-0.05750573395140785,-0.05750573395140785,-0.05750573395140785,-0.04940712517172932,-0.04940712517172932,-0.04940712517172932,-0.008098608779678527,-0.008098608779678527,-0.008098608779678527,0.0,0.0,0.0,1.327044863302084
2019-01-08 17:00:00,1.38450508654996,0.9956691041805475,1.6503692999253878,1.38450508654996,1.38450508654996,-0.07213732230712319,-0.07213732230712319,-0.07213732230712319,-0.0646420763430036,-0.0646420763430036,-0.0646420763430036,-0.00749524596411958,-0.00749524596411958,-0.00749524596411958,0.0,0.0,0.0,1.3123677642428369
2019-01-08 18:00:00,1.3844595758464282,0.9467222973954397,1.651460980097432,1.3844595758464282,1.3844595758464282,-0.07465010481908929,-0.07465010481908929,-0.07465010481908929,-0.06778087321437688,-0.06778087321437688,-0.06778087321437688,-0.006869231604712413,-0.006869231604712413,-0.006869231604712413,0.0,0.0,0.0,1.309809471027339
2019-01-08 19:00:00,1.3844140651428962,0.9783553709368766,1.6531729514435691,1.3844140651428962,1.3844140651428962,-0.059250432165878296,-0.059250432165878296,-0.059250432165878296,-0.05302286330698576,-0.05302286330698576,-0.05302286330698576,-0.006227568858892543,-0.006227568858892543,-0.006227568858892543,0.0,0.0,0.0,1.325163632977018
2019-01-08 20:00:00,1.3843685544393647,1.0152543966080645,1.7026145107466852,1.3843685544393647,1.3843685544393647,-0.03521188009769227,-0.03521188009769227,-0.03521188009769227,-0.029634783255314524,-0.029634783255314524,-0.029634783255314524,-0.005577096842377754,-0.005577096842377754,-0.005577096842377754,0.0,0.0,0.0,1.3491566743416725
2019-01-08 21:00:00,1.384323043735833,1.0582327200317114,1.708518322718961,1.384323043735833,1.384323043735833,-0.01723148632715214,-0.01723148632715214,-0.01723148632715214,-0.012307099872576653,-0.012307099872576653,-0.012307099872576653,-0.0049243864545754894,-0.0049243864545754894,-0.0049243864545754894,0.0,0.0,0.0,1.3670915574086808
2019-01-08 22:00:00,1.384277533032301,1.048195165669716,1.7049078059745935,1.384277533032301,1.384277533032301,-0.011404308529455906,-0.011404308529455906,-0.011404308529455906,-0.00712866684561341,-0.00712866684561341,-0.00712866684561341,-0.0042756416838424975,-0.0042756416838424975,-0.0042756416838424975,0.0,0.0,0.0,1.372873224502845
2019-01-08 23:00:00,1.3842320223287692,1.020476263121707,1.7071130689694525,1.3842320223287692,1.3842320223287692,-0.01053000567104959,-0.01053000567104959,-0.01053000567104959,-0.006893397914272897,-0.006893397914272897,-0.006893397914272897,-0.003636607756776692,-0.003636607756776692,-0.003636607756776692,0.0,0.0,0.0,1.3737020166577196
2019-01-09 00:00:00,1.3841865116252376,1.0450596413757287,1.7210378597377267,1.3841865116252376,1.3841865116252376,-0.002624684499126872,-0.002624684499126872,-0.002624684499126872,0.0003878029008784771,0.0003878029008784771,0.0003878029008784771,-0.003012487400005348,-0.003012487400005348,-0.003012487400005348,0.0,0.0,0.0,1.3815618271261108
2019-01-09 01:00:00,1.3841410009217059,1.0689377838879441,1.744807358188523,1.3841410009217059,1.3841410009217059,0.016626441947682175,0.016626441947682175,0.016626441947682175,0.019034308314927927,0.019034308314927927,0.019034308314927927,-0.0024078663672457497,-0.0024078663672457497,-0.0024078663672457497,0.0,0.0,0.0,1.4007674428693881
2019-01-09 02:00:00,1.384095490218174,1.0758750695726818,1.7377475112936485,1.384095490218174,1.384095490218174,0.04006800654979277,0.04006800654979277,0.04006800654979277,0.04189465580204336,0.04189465580204336,0.04189465580204336,-0.0018266492522505927,-0.0018266492522505927,-0.0018266492522505927,0.0,0.0,0.0,1.4241634967679666
2019-01-09 03:00:00,1.3840499795146424,1.104687787385071,1.8041210216950265,1.3840499795146424,1.3840499795146424,0.05709322905388427,0.05709322905388427,0.05709322905388427,0.058365235520479126,0.058365235520479126,0.058365235520479126,-0.0012720064665948626,-0.0012720064665948626,-0.0012720064665948626,0.0,0.0,0.0,1.4411432085685267
2019-01-09 04:00:00,1.3840044688111106,1.109505170296192,1.7887859380149782,1.3840044688111106,1.3840044688111106,0.06440610442753406,0.06440610442753406,0.06440610442753406,0.0651524375336771,0.0651524375336771,0.0651524375336771,-0.0007463331061430424,-0.0007463331061430424,-0.0007463331061430424,0.0,0.0,0.0,1.4484105732386447
2019-01-09 05:00:00,1.3839589581075786,1.1194285566247486,1.7835657205817437,1.3839589581075786,1.3839589581075786,0.06794801712288207,0.06794801712288207,0.06794801712288207,0.06819923738609875,0.06819923738609875,0.06819923738609875,-0.0002512202632166962,-0.0002512202632166962,-0.0002512202632166962,0.0,0.0,0.0,1.4519069752304608
2019-01-09 06:00:00,1.3839134474040469,1.1358846506984641,1.7785963548843378,1.3839134474040469,1.3839134474040469,0.0740739494039281,0.0740739494039281,0.0740739494039281,0.07386138857588177,0.07386138857588177,0.07386138857588177,0.00021256082804631723,0.00021256082804631723,0.00021256082804631723,0.0,0.0,0.0,1.457987396807975
2019-01-09 07:00:00,1.3838679367005153,1.1307018205660262,1.783498176808121,1.3838679367005153,1.3838679367005153,0.07978479186047571,0.07978479186047571,0.07978479186047571,0.07913973025716242,0.07913973025716242,0.07913973025716242,0.000645061603313287,0.000645061603313287,0.000645061603313287,0.0,0.0,0.0,1.463652728560991
2019-01-09 08:00:00,1.3838224259969834,1.135275501404436,1.784495528850263,1.3838224259969834,1.3838224259969834,0.07331477667808384,0.07331477667808384,0.07331477667808384,0.07226763077048386,0.07226763077048386,0.07226763077048386,0.0010471459075999802,0.0010471459075999802,0.0010471459075999802,0.0,0.0,0.0,1.4571372026750673
2019-01-09 09:00:00,1.3837769152934516,1.0976327726847535,1.7754933055396849,1.3837769152934516,1.3837769152934516,0.04578831363708752,0.04578831363708752,0.04578831363708752,0.04436784682452934,0.04436784682452934,0.04436784682452934,0.001420466812558185,0.001420466812558185,0.001420466812558185,0.0,0.0,0.0,1.4295652289305392
2019-01-09 10:00:00,1.38373140458992,1.044247435778685,1.7355790237470696,1.38373140458992,1.38373140458992,0.002651826366140675,0.002651826366140675,0.002651826366140675,0.0008843955268507016,0.0008843955268507016,0.0008843955268507016,0.0017674308392899706,0.0017674308392899706,0.0017674308392899706,0.0,0.0,0.0,1.3863832309560606
2019-01-09 11:00:00,1.383685893886388,1.036085125027089,1.7131114601714899,1.383685893886388,1.383685893886388,-0.037369216509061706,-0.037369216509061706,-0.037369216509061706,-0.03946036659915405,-0.03946036659915405,-0.03946036659915405,0.002091150090092342,0.002091150090092342,0.002091150090092342,0.0,0.0,0.0,1.3463166773773263
2019-01-09 12:00:00,1.3836403831828563,0.9997859896706563,1.6694387862903621,1.3836403831828563,1.3836403831828563,-0.056370579820366806,-0.056370579820366806,-0.056370579820366806,-0.05876596277836741,-0.05876596277836741,-0.05876596277836741,0.0023953829580006026,0.0023953829580006026,0.0023953829580006026,0.0,0.0,0.0,1.3272698033624895
2019-01-09 13:00:00,1.3835948724793246,0.9936607654756827,1.6620286819170385,1.3835948724793246,1.3835948724793246,-0.05196775206681284,-0.05196775206681284,-0.05196775206681284,-0.05465221630825509,-0.05465221630825509,-0.05465221630825509,0.002684464241442257,0.002684464241442257,0.002684464241442257,0.0,0.0,0.0,1.3316271204125116
2019-01-09 14:00:00,1.3835493617757928,1.0026017413861579,1.680984293493499,1.3835493617757928,1.3835493617757928,-0.0387676742050795,-0.0387676742050795,-0.0387676742050795,-0.04173089984644701,-0.04173089984644701,-0.04173089984644701,0.0029632256413675254,0.0029632256413675254,0.0029632256413675254,0.0,0.0,0.0,1.3447816875707133
2019-01-09 15:00:00,1.383503851072261,1.0150871045127126,1.6709616842069264,1.383503851072261,1.383503851072261,-0.03489143020545643,-0.03489143020545643,-0.03489143020545643,-0.038128337955688985,-0.038128337955688985,-0.038128337955688985,0.003236907750232575,0.003236907750232575,0.003236907750232575,0.0,0.0,0.0,1.3486124208668047
2019-01-09 16:00:00,1.3834583403687293,0.9906188161429893,1.7057517915744254,1.3834583403687293,1.3834583403687293,-0.0458960604077275,-0.0458960604077275,-0.0458960604077275,-0.049407125172114444,-0.049407125172114444,-0.049407125172114444,0.00351106476438694,0.00351106476438694,0.00351106476438694,0.0,0.0,0.0,1.3375622799610019
